Customer_ID,Customer_Name,Gender,Age,County,Town,Customer_Segment,Registration_Date
CUST02325,Joseph Atieno,Male,22,Mombasa,Nyali,Wholesale,2026-05-14
CUST02326,Jane Muthoni,Female,56,Mombasa,Likoni,Retail,2025-10-29
CUST02327,Dennis Hassan,Female,41,Nyeri,Nyeri,Loyal,2023-09-28
CUST02328,Samuel Muthoni,Male,38,Kiambu,Kiambu,Loyal,2025-03-11
CUST02329,Joseph Odhiambo,Female,63,Mombasa,Nyali,Retail,2024-05-26
CUST02330,Peter Kiptoo,Female,31,Kiambu,Thika,Retail,2025-06-06
CUST02331,George Maina,Female,42,Nairobi,Lang'ata,Loyal,2024-10-12
CUST02332,Joseph Jepkoech,Male,34,Kisumu,Kisumu,Retail,2022-04-18
CUST02333,Hassan Kiprotich,Female,26,Kakamega,Kakamega,Loyal,2023-04-19
CUST02334,Victor Barasa,Female,30,Kiambu,Thika,Retail,2024-09-27
CUST02335,Peter Mbugua,Male,28,Nairobi,Embakasi,Wholesale,2024-02-26
CUST02336,Samuel Chebet,Male,68,Kajiado,Kitengela,Retail,2024-05-19
CUST02337,Jane Mwangi,Female,66,Nairobi,Kasarani,Retail,2026-06-26
CUST02338,Mary Wafula,Female,68,Nakuru,Nakuru,Retail,2022-07-01
CUST02339,Jane Barasa,Male,25,Mombasa,Nyali,Retail,2022-07-02
CUST02340,Ann Mutua,Male,23,Mombasa,Likoni,Loyal,2026-03-08
CUST02341,Brian Otieno,Male,22,Machakos,Machakos,Loyal,2022-10-05
CUST02342,Aisha Chebet,Female,68,Kisumu,Kisumu,Retail,2024-08-24
CUST02343,Jambo Traders,Company,,Kakamega,Kakamega,Corporate,2025-05-17
CUST02344,Brian Kiptoo,Female,57,Kajiado,Kitengela,Retail,2023-11-26
CUST02345,Mary Kiptoo,Female,68,Nyeri,Nyeri,Retail,2026-07-31
CUST02346,Jane Muthoni,Male,42,Nyeri,Nyeri,Retail,2026-07-31
CUST02347,Peter Ochieng,Male,66,Nyeri,Nyeri,Retail,2025-12-03
CUST02348,Jane Akinyi,Male,60,Nyeri,Nyeri,Retail,2024-09-09
CUST02349,Victor Muthoni,Male,22,Kiambu,Ruiru,Retail,2023-12-28
CUST02350,Rafiki Ltd,Company,,Nairobi,Lang'ata,SME,2022-06-02
CUST02351,Aisha Kamau,Male,22,Nairobi,Kasarani,Retail,2023-01-29
CUST02352,Joseph Kariuki,Female,65,Mombasa,Nyali,Loyal,2026-07-05
CUST02353,Mercy Akinyi,Female,47,Machakos,Machakos,Retail,2024-06-17
CUST02354,Brian Kariuki,Female,52,Mombasa,Likoni,Retail,2025-12-06
CUST02355,Imara Supplies,Company,,Meru,Meru,SME,2024-04-02
CUST02356,Esther Akinyi,Female,19,Nairobi,Embakasi,Loyal,2025-04-27
CUST02357,Mary Kiptoo,Female,42,Nyeri,Nyeri,Wholesale,2025-09-29
CUST02358,David Kiprotich,Male,32,Kiambu,Kiambu,Loyal,2025-04-23
CUST02359,Rafiki Solutions,Company,,Kiambu,Thika,SME,2022-07-23
CUST02360,Beatrice Kamau,Female,55,Kisumu,Kisumu,Retail,2025-11-04
CUST02361,Kevin Atieno,Female,55,Kiambu,Thika,Loyal,2025-06-26
CUST02362,Joy Wekesa,Female,26,Mombasa,Likoni,Retail,2023-08-28
CUST02363,Ann Akinyi,Male,26,Nairobi,Kasarani,Retail,2025-03-13
CUST02364,Jane Odhiambo,Female,62,Kiambu,Thika,Retail,2026-07-16
CUST02365,Ufanisi Ltd,Company,,Machakos,Machakos,Corporate,2026-05-28
CUST02366,Lucy Jepkoech,Female,59,Nairobi,Kasarani,Retail,2023-02-04
CUST02367,Ann Atieno,Female,25,Kiambu,Thika,Retail,2022-10-05
CUST02368,Mercy Mutua,Male,46,Nairobi,Embakasi,Retail,2022-08-24
CUST02369,Fatma Wambua,Male,57,Nairobi,Embakasi,Retail,2024-04-16
CUST02370,Irene Kariuki,Male,24,Mombasa,Nyali,Retail,2025-01-17
CUST02371,Cynthia Kamau,Male,33,Nakuru,Nakuru,Retail,2022-05-04
CUST02372,Mercy Wafula,Male,20,Mombasa,Nyali,Retail,2025-04-19
CUST02373,Diana Chebet,Female,50,Uasin Gishu,Eldoret,Retail,2024-03-13
CUST02374,Irene Njeri,Female,50,Machakos,Machakos,Retail,2024-07-08
CUST02375,Mary Barasa,Female,39,Kajiado,Kitengela,Retail,2025-02-18
CUST02376,Grace Ochieng,Female,27,Mombasa,Nyali,Retail,2024-04-11
CUST02377,Samuel Wambua,Female,54,Kiambu,Ruiru,Retail,2023-01-07
CUST02378,Fatma Musyoka,Male,37,Nakuru,Nakuru,Loyal,2024-07-31
CUST02379,James Kariuki,Male,52,Nairobi,Westlands,Retail,2023-01-10
CUST02380,David Kiptoo,Male,20,Nakuru,Nakuru,Retail,2022-11-03
CUST02381,Lucy Njuguna,Female,20,Machakos,Machakos,Retail,2025-12-28
CUST02382,Hassan Chebet,Male,18,Nairobi,Embakasi,Retail,2024-07-28
CUST02383,Aisha Ochieng,Male,42,Machakos,Machakos,Retail,2026-03-02
CUST02384,Beatrice Mutua,Female,46,Kiambu,Ruiru,Wholesale,2022-03-23
CUST02385,Grace Wafula,Male,43,Mombasa,Nyali,Retail,2022-03-11
CUST02386,Esther Maina,Male,62,Nairobi,Lang'ata,Loyal,2025-01-14
CUST02387,Fatma Chebet,Female,58,Mombasa,Likoni,Retail,2023-01-23
CUST02388,Brian Maina,Female,32,Nairobi,Westlands,Loyal,2022-09-27
CUST02389,Hassan Kiptoo,Male,65,Kiambu,Kiambu,Retail,2026-07-22
CUST02390,Ann Jepkoech,Female,38,Kakamega,Kakamega,Retail,2023-11-19
CUST02391,George Kamau,Female,55,Nairobi,Westlands,Retail,2024-11-06
CUST02392,Faith Wambua,Female,49,Kiambu,Ruiru,Retail,2024-06-08
CUST02393,Dennis Mwangi,Female,65,Nairobi,Westlands,Loyal,2022-11-14
CUST02394,Lucy Otieno,Female,65,Nairobi,Westlands,Retail,2022-11-17
CUST02395,Samuel Ochieng,Male,63,Uasin Gishu,Eldoret,Loyal,2023-02-13
CUST02396,Pamoja Stores,Company,,Nairobi,Kasarani,Corporate,2022-05-09
CUST02397,Grace Maina,Female,38,Nairobi,Kasarani,Retail,2024-07-08
CUST02398,Diana Mwangi,Male,51,Kiambu,Thika,Retail,2026-03-20
CUST02399,Hassan Wanjiku,Female,38,Kisumu,Kisumu,Retail,2023-06-14
CUST02400,Kevin Mutua,Male,68,Kajiado,Kitengela,Loyal,2022-08-02
CUST02401,Caroline Barasa,Male,43,Kiambu,Ruiru,Loyal,2024-11-27
CUST02402,Hassan Mbugua,Female,35,Nyeri,Nyeri,Retail,2023-09-28
CUST02403,James Otieno,Female,23,Nairobi,Westlands,Retail,2025-12-21
CUST02404,James Ochieng,Male,32,Nairobi,Westlands,Loyal,2023-10-19
CUST02405,Brian Mwangi,Male,68,Mombasa,Likoni,Loyal,2025-12-23
CUST02406,Martin Ochieng,Male,63,Kiambu,Ruiru,Retail,2023-02-15
CUST02407,Irene Wambua,Male,64,Nairobi,Lang'ata,Retail,2024-08-08
CUST02408,Ann Njuguna,Female,33,Kiambu,Thika,Retail,2022-05-06
CUST02409,Kevin Kiptoo,Male,67,Mombasa,Nyali,Loyal,2022-07-10
CUST02410,Samuel Barasa,Female,19,Nakuru,Nakuru,Wholesale,2026-01-29
CUST02411,Grace Otieno,Male,46,Mombasa,Nyali,Retail,2023-12-01
CUST02412,Martin Atieno,Female,41,Nairobi,Embakasi,Loyal,2022-08-27
CUST02413,Cynthia Otieno,Female,58,Nairobi,Lang'ata,Retail,2025-09-03
CUST02414,Ali Wambua,Male,32,Kiambu,Thika,Retail,2025-04-06
CUST02415,Martin Maina,Male,22,Nairobi,Kasarani,Retail,2022-02-13
CUST02416,Mary Otieno,Female,62,Nairobi,Kasarani,Retail,2025-05-16
CUST02417,Jambo Ltd,Company,,Nairobi,Kasarani,Corporate,2024-02-27
CUST02418,Pamoja Solutions,Company,,Nairobi,Embakasi,Corporate,2025-06-26
CUST02419,Mwangaza Solutions,Company,,Kiambu,Thika,SME,2024-11-04
CUST02420,Cynthia Chebet,Male,18,Nairobi,Lang'ata,Retail,2023-07-17
CUST02421,Brian Kariuki,Male,38,Nairobi,Westlands,Wholesale,2025-06-06
CUST02422,Ann Maina,Female,29,Nairobi,Lang'ata,Loyal,2026-04-21
CUST02423,David Ochieng,Female,32,Kisumu,Kisumu,Loyal,2022-02-26
CUST02424,James Kamau,Female,61,Nairobi,Kasarani,Retail,2026-07-08
CUST02425,Aisha Hassan,Male,68,Meru,Meru,Retail,2022-01-13
CUST02426,Samuel Kariuki,Female,63,Mombasa,Nyali,Retail,2026-04-01
CUST02427,James Musyoka,Female,55,Kisumu,Kisumu,Retail,2024-11-23
CUST02428,Kevin Mbugua,Male,33,Kisumu,Kisumu,Wholesale,2023-03-15
CUST02429,Peter Otieno,Female,65,Machakos,Machakos,Retail,2025-01-08
CUST02430,Pamoja Solutions,Company,,Kisumu,Kisumu,Corporate,2025-04-08
CUST02431,Irene Hassan,Female,27,Nairobi,Lang'ata,Retail,2023-04-23
CUST02432,Dennis Muthoni,Female,32,Nairobi,Westlands,Retail,2024-09-14
CUST02433,Peter Kiprotich,Female,52,Uasin Gishu,Eldoret,Retail,2024-08-04
CUST02434,Sharon Mbugua,Female,54,Meru,Meru,Retail,2023-04-18
CUST02435,John Kiprotich,Female,23,Nairobi,Embakasi,Retail,2024-06-01
CUST02436,Mercy Wanjiku,Female,19,Kiambu,Kiambu,Retail,2023-03-26
CUST02437,James Atieno,Male,30,Nairobi,Lang'ata,Loyal,2026-02-13
CUST02438,Mary Wafula,Male,31,Nakuru,Nakuru,Retail,2025-01-08
CUST02439,Irene Odhiambo,Female,23,Kajiado,Kitengela,Retail,2025-09-16
CUST02440,Mercy Mwangi,Male,52,Kajiado,Kitengela,Loyal,2023-07-13
CUST02441,Dennis Mbugua,Male,51,Machakos,Machakos,Retail,2023-11-03
CUST02442,David Mbugua,Female,23,Nairobi,Lang'ata,Retail,2023-08-17
CUST02443,Beatrice Akinyi,Male,67,Uasin Gishu,Eldoret,Loyal,2022-01-31
CUST02444,Dennis Odhiambo,Male,67,Nairobi,Lang'ata,Loyal,2022-10-09
CUST02445,Lucy Kiptoo,Male,48,Nyeri,Nyeri,Retail,2025-08-26
CUST02446,Ali Wanjiku,Male,24,Kiambu,Ruiru,Retail,2025-08-08
CUST02447,Diana Muthoni,Male,24,Kakamega,Kakamega,Retail,2022-03-19
CUST02448,John Wekesa,Male,65,Nairobi,Embakasi,Retail,2025-04-26
CUST02449,Mary Njeri,Male,23,Uasin Gishu,Eldoret,Retail,2022-09-29
CUST02450,David Wambua,Male,30,Machakos,Machakos,Retail,2025-09-24
CUST02451,Cynthia Kiprotich,Female,25,Nakuru,Nakuru,Retail,2022-04-05
CUST02452,Lucy Kariuki,Male,65,Nyeri,Nyeri,Retail,2025-11-08
CUST02453,Samuel Barasa,Female,35,Uasin Gishu,Eldoret,Retail,2022-01-15
CUST02454,Kevin Wekesa,Female,41,Nakuru,Nakuru,Retail,2023-01-11
CUST02455,Ufanisi Stores,Company,,Nairobi,Lang'ata,SME,2025-02-19
CUST02456,Irene Jepkoech,Male,63,Kiambu,Ruiru,Retail,2023-03-01
CUST02457,Lucy Musyoka,Male,23,Nairobi,Westlands,Retail,2023-12-08
CUST02458,Aisha Mbugua,Female,31,Nairobi,Kasarani,Retail,2022-02-22
CUST02459,Hassan Barasa,Male,35,Nairobi,Lang'ata,Retail,2022-11-27
CUST02460,Samuel Wafula,Male,66,Meru,Meru,Retail,2024-04-13
CUST02461,Ali Odhiambo,Female,55,Nairobi,Lang'ata,Wholesale,2022-02-26
CUST02462,Diana Akinyi,Male,60,Kiambu,Kiambu,Retail,2024-01-02
CUST02463,Diana Kamau,Male,34,Nairobi,Kasarani,Loyal,2022-06-02
CUST02464,George Njeri,Female,52,Machakos,Machakos,Retail,2022-03-30
CUST02465,Peter Kiprotich,Male,32,Kiambu,Kiambu,Retail,2025-01-05
CUST02466,Victor Mutua,Male,58,Kakamega,Kakamega,Wholesale,2023-03-04
CUST02467,Ali Chebet,Male,32,Kajiado,Kitengela,Wholesale,2023-06-11
CUST02468,Sharon Njeri,Male,52,Mombasa,Likoni,Loyal,2025-03-02
CUST02469,Kevin Akinyi,Male,22,Nyeri,Nyeri,Retail,2024-08-08
CUST02470,Peter Kiprotich,Male,45,Kisumu,Kisumu,Retail,2026-06-02
CUST02471,John Kiptoo,Female,48,Kisumu,Kisumu,Retail,2022-04-27
CUST02472,Ann Wekesa,Female,26,Mombasa,Likoni,Loyal,2025-04-23
CUST02473,Faith Kariuki,Female,68,Kiambu,Thika,Retail,2026-04-12
CUST02474,Samuel Maina,Female,33,Nakuru,Nakuru,Retail,2022-11-21
CUST02475,Ufanisi Supplies,Company,,Kakamega,Kakamega,Corporate,2022-10-15
CUST02476,David Wanjiku,Female,47,Nyeri,Nyeri,Loyal,2026-03-13
CUST02477,George Kamau,Female,55,Nairobi,Embakasi,Wholesale,2023-06-27
CUST02478,Jane Kiptoo,Female,49,Kiambu,Ruiru,Retail,2026-01-17
CUST02479,Joseph Wafula,Male,57,Nakuru,Nakuru,Loyal,2023-10-06
CUST02480,Joy Njuguna,Male,66,Nairobi,Westlands,Retail,2024-05-08
CUST02481,Peter Mutua,Male,20,Kisumu,Kisumu,Wholesale,2025-01-15
CUST02482,Jambo Traders,Company,,Kisumu,Kisumu,SME,2024-02-16
CUST02483,Dennis Maina,Male,35,Nairobi,Kasarani,Retail,2024-08-21
CUST02484,Ufanisi Solutions,Company,,Kakamega,Kakamega,SME,2023-04-05
CUST02485,James Ochieng,Male,61,Nairobi,Kasarani,Retail,2022-05-07
CUST02486,Brian Kariuki,Female,39,Machakos,Machakos,Retail,2026-06-24
CUST02487,Caroline Kiprotich,Male,27,Kiambu,Kiambu,Wholesale,2025-11-28
CUST02488,Rafiki Solutions,Company,,Nakuru,Nakuru,Corporate,2024-10-07
CUST02489,Mary Maina,Male,30,Nairobi,Embakasi,Retail,2023-08-15
CUST02490,Brian Wanjiku,Female,39,Machakos,Machakos,Retail,2025-09-11
CUST02491,Diana Kiprotich,Female,45,Meru,Meru,Retail,2024-04-21
CUST02492,George Mwangi,Male,65,Kajiado,Kitengela,Retail,2023-08-10
CUST02493,Martin Wambua,Male,42,Meru,Meru,Retail,2024-01-07
CUST02494,Cynthia Mutua,Male,19,Kiambu,Ruiru,Retail,2024-02-24
CUST02495,Cynthia Wafula,Male,18,Machakos,Machakos,Retail,2023-12-10
CUST02496,Esther Njuguna,Female,50,Kakamega,Kakamega,Retail,2022-07-06
CUST02497,Victor Otieno,Male,22,Kiambu,Ruiru,Retail,2024-04-11
CUST02498,Beatrice Musyoka,Female,35,Nakuru,Nakuru,Loyal,2025-10-06
CUST02499,Hassan Njuguna,Male,65,Uasin Gishu,Eldoret,Retail,2022-07-20
CUST02500,Imara Supplies,Company,,Kakamega,Kakamega,SME,2025-04-05
CUST02501,David Kariuki,Male,41,Kiambu,Thika,Retail,2022-01-03
CUST02502,Caroline Kiptoo,Female,58,Nakuru,Nakuru,Wholesale,2023-06-07
CUST02503,Diana Wambua,Female,46,Mombasa,Likoni,Loyal,2022-04-04
CUST02504,Jane Njuguna,Male,59,Kakamega,Kakamega,Retail,2024-05-04
CUST02505,Esther Kiprotich,Female,34,Kajiado,Kitengela,Loyal,2022-12-06
CUST02506,Brian Atieno,Female,35,Kisumu,Kisumu,Retail,2022-03-16
CUST02507,Dennis Njuguna,Male,63,Kakamega,Kakamega,Retail,2022-02-05
CUST02508,Mary Mutua,Female,32,Nairobi,Lang'ata,Retail,2022-03-12
CUST02509,Ali Muthoni,Male,58,Nakuru,Nakuru,Retail,2024-06-08
CUST02510,Joseph Kiptoo,Female,53,Kisumu,Kisumu,Loyal,2023-02-22
CUST02511,John Odhiambo,Female,20,Meru,Meru,Loyal,2025-11-10
CUST02512,Victor Musyoka,Male,43,Nakuru,Nakuru,Loyal,2025-11-11
CUST02513,Fatma Musyoka,Male,25,Kiambu,Ruiru,Loyal,2025-03-18
CUST02514,Dennis Chebet,Male,27,Nairobi,Westlands,Retail,2023-08-30
CUST02515,Cynthia Mutua,Male,18,Machakos,Machakos,Retail,2023-04-05
CUST02516,Grace Kamau,Female,33,Meru,Meru,Wholesale,2025-06-28
CUST02517,Victor Njuguna,Male,43,Kisumu,Kisumu,Retail,2023-07-12
CUST02518,Victor Wanjiku,Male,66,Machakos,Machakos,Retail,2026-03-05
CUST02519,Beatrice Mbugua,Female,54,Mombasa,Likoni,Loyal,2026-05-28
CUST02520,Faith Wambua,Male,57,Mombasa,Nyali,Retail,2022-10-30
CUST02521,Samuel Hassan,Male,42,Machakos,Machakos,Retail,2023-07-21
CUST02522,Aisha Muthoni,Female,42,Uasin Gishu,Eldoret,Retail,2023-01-12
CUST02523,George Wafula,Female,67,Kisumu,Kisumu,Loyal,2022-03-15
CUST02524,Martin Chebet,Male,40,Meru,Meru,Wholesale,2023-04-25
CUST02525,Grace Kiptoo,Male,54,Mombasa,Nyali,Retail,2025-06-09
CUST02526,Peter Kamau,Female,47,Meru,Meru,Retail,2024-11-30
CUST02527,Cynthia Mwangi,Male,46,Kakamega,Kakamega,Retail,2022-12-29
CUST02528,Lucy Ochieng,Female,29,Mombasa,Nyali,Retail,2024-06-21
CUST02529,Samuel Atieno,Male,42,Nairobi,Embakasi,Loyal,2026-06-23
CUST02530,Martin Atieno,Female,21,Nakuru,Nakuru,Retail,2023-07-28
CUST02531,Jambo Enterprises,Company,,Kakamega,Kakamega,SME,2025-09-20
CUST02532,Victor Chebet,Male,45,Nairobi,Kasarani,Retail,2025-01-13
CUST02533,Jane Akinyi,Female,20,Nairobi,Westlands,Retail,2025-12-01
CUST02534,Irene Otieno,Male,24,Nakuru,Nakuru,Retail,2026-05-28
CUST02535,Esther Njeri,Female,40,Nairobi,Embakasi,Retail,2022-05-25
CUST02536,Grace Mutua,Male,68,Mombasa,Likoni,Loyal,2026-03-13
CUST02537,Joseph Wambua,Male,18,Kiambu,Kiambu,Retail,2024-08-13
CUST02538,Mary Hassan,Male,63,Machakos,Machakos,Retail,2025-12-24
CUST02539,Samuel Otieno,Female,49,Kiambu,Ruiru,Retail,2024-06-02
CUST02540,Grace Atieno,Male,31,Kakamega,Kakamega,Retail,2022-04-30
CUST02541,Mwangaza Enterprises,Company,,Nyeri,Nyeri,SME,2025-02-24
CUST02542,John Muthoni,Female,37,Kiambu,Thika,Loyal,2026-02-08
CUST02543,George Barasa,Female,23,Nairobi,Kasarani,Wholesale,2025-04-22
CUST02544,Brian Musyoka,Female,54,Machakos,Machakos,Retail,2025-01-28
CUST02545,Jane Kariuki,Male,57,Kisumu,Kisumu,Retail,2026-04-21
CUST02546,Pamoja Traders,Company,,Nairobi,Kasarani,Corporate,2023-06-05
CUST02547,Mercy Akinyi,Male,44,Mombasa,Likoni,Retail,2025-12-06
CUST02548,Cynthia Kamau,Female,28,Nakuru,Nakuru,Loyal,2024-10-07
CUST02549,Mwangaza Enterprises,Company,,Nairobi,Westlands,SME,2024-05-23
CUST02550,Samuel Hassan,Female,64,Nyeri,Nyeri,Retail,2026-01-07
CUST02551,Beatrice Mutua,Female,51,Kakamega,Kakamega,Retail,2022-08-30
CUST02552,Peter Otieno,Female,61,Nairobi,Lang'ata,Loyal,2023-05-10
CUST02553,Peter Jepkoech,Female,32,Kajiado,Kitengela,Retail,2025-10-03
CUST02554,Beatrice Odhiambo,Male,31,Nairobi,Embakasi,Retail,2024-02-15
CUST02555,Pamoja Ltd,Company,,Nairobi,Lang'ata,SME,2022-05-02
CUST02556,Cynthia Wanjiku,Female,60,Kakamega,Kakamega,Retail,2022-08-29
CUST02557,Irene Karanja,Male,24,Nairobi,Lang'ata,Loyal,2025-12-02
CUST02558,Aisha Mwangi,Female,27,Mombasa,Nyali,Retail,2024-08-19
CUST02559,Martin Chebet,Male,37,Meru,Meru,Loyal,2022-10-06
CUST02560,Faith Otieno,Female,28,Nairobi,Kasarani,Wholesale,2024-04-21
CUST02561,Hassan Otieno,Male,59,Nakuru,Nakuru,Retail,2022-05-23
CUST02562,Joy Hassan,Female,31,Nairobi,Embakasi,Retail,2023-01-26
CUST02563,Joy Mbugua,Male,59,Kisumu,Kisumu,Loyal,2025-01-11
CUST02564,Jane Ochieng,Female,59,Kiambu,Kiambu,Retail,2025-11-03
CUST02565,Irene Otieno,Female,58,Kisumu,Kisumu,Retail,2022-01-17
CUST02566,Martin Kariuki,Female,25,Nairobi,Kasarani,Retail,2024-08-10
CUST02567,Ann Maina,Female,30,Nyeri,Nyeri,Wholesale,2024-07-07
CUST02568,Beatrice Kariuki,Female,27,Mombasa,Nyali,Wholesale,2026-03-07
CUST02569,Joy Maina,Female,51,Mombasa,Likoni,Wholesale,2022-06-17
CUST02570,Grace Njuguna,Male,26,Meru,Meru,Retail,2023-01-27
CUST02571,Hassan Kariuki,Male,64,Mombasa,Likoni,Retail,2025-03-05
CUST02572,Joy Ochieng,Female,28,Mombasa,Nyali,Wholesale,2022-08-15
CUST02573,Ali Hassan,Female,48,Kajiado,Kitengela,Loyal,2023-04-06
CUST02574,Beatrice Njeri,Male,35,Kiambu,Ruiru,Loyal,2023-10-11
CUST02575,Mary Wekesa,Male,60,Nairobi,Kasarani,Retail,2025-11-02
CUST02576,George Chebet,Male,50,Kisumu,Kisumu,Retail,2023-01-24
CUST02577,Caroline Kamau,Female,42,Mombasa,Likoni,Retail,2025-04-11
CUST02578,Sharon Otieno,Female,44,Meru,Meru,Retail,2022-10-12
CUST02579,Martin Otieno,Female,47,Nairobi,Westlands,Retail,2022-09-11
CUST02580,Faith Wekesa,Female,40,Kiambu,Kiambu,Retail,2025-01-17
CUST02581,Aisha Njeri,Male,32,Nairobi,Embakasi,Retail,2022-11-30
CUST02582,Brian Jepkoech,Male,36,Kisumu,Kisumu,Retail,2022-08-10
CUST02583,Mary Mbugua,Female,18,Uasin Gishu,Eldoret,Wholesale,2022-05-01
CUST02584,James Musyoka,Female,41,Meru,Meru,Retail,2022-08-27
CUST02585,Dennis Karanja,Male,46,Nyeri,Nyeri,Retail,2022-12-26
CUST02586,Beatrice Barasa,Female,35,Nairobi,Westlands,Retail,2026-04-20
CUST02587,Fatma Chebet,Male,30,Kajiado,Kitengela,Retail,2026-06-03
CUST02588,Ali Njuguna,Male,39,Nairobi,Westlands,Retail,2024-04-10
CUST02589,Irene Kiptoo,Female,66,Nairobi,Westlands,Retail,2022-07-10
CUST02590,Dennis Ochieng,Female,64,Kiambu,Kiambu,Retail,2023-10-02
CUST02591,James Odhiambo,Female,64,Kiambu,Thika,Retail,2025-10-06
CUST02592,Ann Barasa,Male,23,Kisumu,Kisumu,Retail,2022-12-10
CUST02593,Twiga Supplies,Company,,Kajiado,Kitengela,Corporate,2022-07-05
CUST02594,Aisha Chebet,Male,27,Kiambu,Thika,Retail,2026-05-11
CUST02595,George Kiptoo,Female,40,Uasin Gishu,Eldoret,Retail,2024-12-11
CUST02596,Martin Mwangi,Female,56,Mombasa,Nyali,Retail,2025-02-09
CUST02597,Faith Kiprotich,Male,36,Nairobi,Kasarani,Loyal,2023-08-08
CUST02598,Joy Musyoka,Female,18,Nyeri,Nyeri,Retail,2024-06-25
CUST02599,Joseph Hassan,Male,29,Mombasa,Nyali,Retail,2024-09-13
CUST02600,Mercy Maina,Female,53,Uasin Gishu,Eldoret,Retail,2022-07-29
CUST02601,John Otieno,Female,56,Nairobi,Embakasi,Loyal,2024-10-18
CUST02602,Samuel Wekesa,Male,19,Mombasa,Nyali,Retail,2024-01-09
CUST02603,Lucy Njeri,Male,67,Nyeri,Nyeri,Retail,2023-03-25
CUST02604,Mary Mwangi,Female,45,Kakamega,Kakamega,Retail,2022-04-04
CUST02605,Faith Njuguna,Male,49,Nyeri,Nyeri,Retail,2025-11-25
CUST02606,James Mutua,Female,27,Nairobi,Kasarani,Retail,2022-11-15
CUST02607,Diana Njeri,Male,65,Kiambu,Kiambu,Retail,2022-11-10
CUST02608,Jane Chebet,Female,44,Nyeri,Nyeri,Retail,2022-06-03
CUST02609,Cynthia Muthoni,Female,28,Kajiado,Kitengela,Loyal,2024-02-01
CUST02610,Sharon Musyoka,Male,19,Kajiado,Kitengela,Wholesale,2025-03-19
CUST02611,Jane Maina,Male,47,Nairobi,Lang'ata,Wholesale,2023-09-11
CUST02612,James Maina,Male,61,Kisumu,Kisumu,Retail,2026-06-20
CUST02613,Jambo Traders,Company,,Nakuru,Nakuru,SME,2024-02-12
CUST02614,Grace Mutua,Male,40,Kiambu,Thika,Retail,2024-12-10
CUST02615,Caroline Musyoka,Female,35,Mombasa,Likoni,Retail,2022-03-31
CUST02616,Sharon Mwangi,Female,34,Nairobi,Lang'ata,Loyal,2025-04-08
CUST02617,Jane Hassan,Male,55,Mombasa,Likoni,Retail,2026-02-12
CUST02618,Samuel Mwangi,Male,18,Nakuru,Nakuru,Loyal,2026-02-19
CUST02619,Peter Njuguna,Female,49,Nakuru,Nakuru,Loyal,2025-12-07
CUST02620,Kevin Chebet,Female,48,Kiambu,Ruiru,Retail,2024-10-25
CUST02621,Brian Kiprotich,Male,54,Nairobi,Kasarani,Loyal,2023-07-13
CUST02622,Brian Kariuki,Male,41,Kakamega,Kakamega,Retail,2024-07-12
CUST02623,Ali Odhiambo,Male,66,Kakamega,Kakamega,Retail,2022-02-02
CUST02624,Diana Njeri,Male,55,Kiambu,Thika,Retail,2022-11-14
CUST02625,Cynthia Mutua,Female,51,Machakos,Machakos,Loyal,2022-03-01
CUST02626,Mary Hassan,Male,64,Kiambu,Thika,Wholesale,2024-01-23
CUST02627,Twiga Solutions,Company,,Nairobi,Kasarani,SME,2023-08-11
CUST02628,Fatma Jepkoech,Female,21,Uasin Gishu,Eldoret,Retail,2026-02-25
CUST02629,Caroline Wanjiku,Male,49,Kiambu,Kiambu,Retail,2022-05-25
CUST02630,Irene Kiprotich,Female,27,Kajiado,Kitengela,Retail,2025-03-23
CUST02631,Mwangaza Supplies,Company,,Kisumu,Kisumu,SME,2022-12-25
CUST02632,Fatma Musyoka,Female,63,Kiambu,Thika,Retail,2023-08-14
CUST02633,Mercy Musyoka,Male,60,Nairobi,Lang'ata,Loyal,2026-01-12
CUST02634,Martin Otieno,Female,51,Nakuru,Nakuru,Retail,2026-01-22
CUST02635,Imara Traders,Company,,Machakos,Machakos,SME,2023-06-10
CUST02636,Beatrice Kiptoo,Female,29,Uasin Gishu,Eldoret,Retail,2024-04-21
CUST02637,Ann Kiprotich,Male,38,Uasin Gishu,Eldoret,Retail,2022-10-02
CUST02638,Mary Jepkoech,Male,53,Nairobi,Kasarani,Retail,2023-09-20
CUST02639,Esther Njeri,Male,61,Machakos,Machakos,Retail,2022-04-03
CUST02640,Samuel Odhiambo,Male,20,Kiambu,Kiambu,Wholesale,2025-05-30
CUST02641,Cynthia Kiprotich,Female,38,Mombasa,Nyali,Loyal,2023-11-20
CUST02642,Mary Atieno,Female,32,Mombasa,Likoni,Loyal,2026-07-11
CUST02643,Irene Kiprotich,Female,35,Kiambu,Thika,Retail,2023-06-02
CUST02644,Martin Hassan,Male,65,Meru,Meru,Retail,2022-01-13
CUST02645,Twiga Ltd,Company,,Mombasa,Nyali,SME,2023-07-31
CUST02646,Mwangaza Ltd,Company,,Kajiado,Kitengela,SME,2024-09-17
CUST02647,Hassan Odhiambo,Female,54,Meru,Meru,Retail,2022-01-22
CUST02648,Faith Musyoka,Female,31,Kiambu,Kiambu,Retail,2024-06-26
CUST02649,Caroline Njuguna,Male,33,Kiambu,Ruiru,Retail,2025-12-21
